Date,AAPL,ABBV,ABT,ADI,AMAT,AMD,AMGN,AMZN,ANET,APH,AVGO,AXP,BA,BAC,BLK,BRK-B,BX,C,CAT,COST,CRM,CSCO,CVX,DE,DIS,ETN,GE,GILD,GOOG,GOOGL,GS,HD,IBM,INTC,ISRG,JNJ,JPM,KLAC,KO,LIN,LLY,LRCX,MA,MCD,META,MRK,MS,MSFT,MU,NEE,NFLX,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,RTX,SCHW,STX,T,TJX,TMO,TMUS,TSLA,TXN,UNH,UNP,V,VZ,WDC,WELL,WFC,WMT,XOM
2015-01-02,-0.028171464755008757,-0.018819195194053284,0.00022267890348337538,-0.0181847609117064,-0.032051400169207156,-0.003745314673225475,-0.011883247549722364,-0.020517290123176934,0.01786852148104212,-0.01826963733014708,-0.01598540916879554,-0.026446243657914037,-0.0069258961267957275,-0.029050803439838235,-0.025873853845776118,-0.014547148860909909,-0.014649691578389912,-0.0315150584922157,-0.052785712422536823,-0.01136883524741128,-0.018062149748391265,-0.019920035757602483,-0.03997155822416665,-0.02139484886796028,-0.014613438006771728,-0.0413657777991121,-0.018356224582520064,0.019808039041486758,-0.020845755387012943,-0.019053977456783278,-0.031223018449421436,-0.020980453411641453,-0.0157346561707965,-0.011276119639737514,-0.02131021947780609,-0.006984286451823807,-0.031044802400685967,-0.022335740152198302,0.0,-0.026394650311741374,-0.009848641882761577,-0.012209179935836478,-0.028127703429259743,-0.011044498464087837,-0.016061204396750406,0.01486255408541326,-0.031257912865497506,-0.009195901988525268,-0.027913702945235763,-0.010591503790506218,-0.05089696262761734,-0.016890348239329556,-0.014024289801145007,-0.007517877921908833,-0.005426097170835531,-0.004754481919398756,-0.00752911357568542,-0.004711816112764833,-0.016689665083256533,-0.03342157925833622,-0.00530149372262545,-0.009447841011395952,-0.011183347389124965,-0.013737137187413873,-0.013553061995481563,-0.04204102817052724,-0.015520331876696658,-0.016471290417027218,-0.03380837407877879,-0.02207355821214252,-0.008304422507646625,-0.01322090177017854,0.012345408528522173,-0.027422690528631666,-0.0029106145817016094,-0.027362007430823065
2015-01-05,9.43432622861895e-05,-0.00494968589181799,-0.011356319935079462,-0.02347342179699985,-0.037665615668127206,-0.011278184369081234,-0.032216939702217506,-0.022833334564125174,0.0001567732970233493,-0.012723048976792883,-0.022744133079239837,-0.02131127207607153,-0.01177820808442498,-0.029919099527081383,-0.0155394826096249,-0.0010884602864583703,-0.01932837901202522,-0.03520455799398636,-0.006434931196749982,0.013214404976819472,-0.016675232741267143,-0.00036968818925675606,-0.0004624486231695757,-0.008328326100823569,-0.005304304338259347,-0.01121038454934542,-0.021544532573033015,0.00888504596673445,-0.023177125294673084,-0.024679417028711126,-0.020229210450535273,-0.003061536170102852,-0.02156613516003636,-0.018636796969252134,0.010537165921600478,-0.004913631060539769,-0.025928915939102293,-0.02954042496667364,0.007593927050713267,-0.012804383541546116,0.005045343975700112,-0.016692233037434057,-0.002161531252098392,0.0018431944400534306,-0.013473398368509026,0.039283359351444336,-0.028800048907744347,-0.01467732339883987,-0.026939161820696556,0.0038839831522250456,-0.017120567115699092,-0.03031834104322284,-0.010323589014038292,-0.007575281530978306,0.00834427617314093,-0.004555133142984613,0.00858114267168042,-0.014202722242857346,-0.014144300888959238,-0.036631260513311226,-0.027562343349532448,0.0014899069295741807,-0.004910304542651289,-0.009338325287549076,-0.0022279520954574528,0.005664237314159992,-0.016523770292153905,-0.002018206797812838,-0.020680755822758745,-0.006443377391382565,0.010092195888215638,-0.02229967626572571,0.01424926543473104,-0.02086426172589706,0.007706007218360567,-0.005316315923336701
2015-01-06,0.014021943923246294,0.040416599403162445,0.008107896744114385,0.010516187353651896,0.009462402136265258,-0.01901147853960916,0.034924726832443076,0.010599740338593344,0.02084309650107774,0.017118512129990382,0.027013732861035145,0.021839864362713124,0.015525737502285475,0.004744929143280174,0.02116351987918219,0.013892730834912603,0.014250968706855938,0.009270379382478433,0.015496670090901832,0.017412793160477724,-0.004720295667600127,0.009242246239435037,-0.0008332729180927645,-0.004315510696978109,0.01022996891336092,0.0029507095812897344,0.0004151864888359835,0.018740371276563694,-0.0017131627182663811,-0.002940998960325847,0.014902685168219465,0.03427461031971846,-0.006535372428209896,0.020975453357150675,0.005482965929745953,0.022075783500841384,0.001525611974171781,0.016644261102962465,0.012482677347009474,0.011208787191772318,-0.0070280895780133745,0.005183386807847468,0.015555139771813442,0.017424387107505046,0.0,0.021385866314229673,0.014277894268059477,0.012705709605593585,-0.023425493611229253,0.009153737251664795,0.0051918277343949715,-0.0026053887247485807,0.00023212943487060933,0.02924085469955595,0.013685468177729643,0.005245328841543717,0.007521440734799212,0.01166306543034934,0.010850350735927439,0.019544970263837058,0.006420503843852954,0.00583054593356902,0.020487421638076153,0.02995697283970422,0.051358353435459136,-0.0015619306272326439,0.01796072087928402,0.010210561833571052,0.005524462703622612,0.013397925645511455,-0.006453006868561206,0.015017559567840566,0.009239187973896001,0.005951119029898422,0.026532237993443175,0.010132693393950065
2015-01-07,0.03842206899461997,0.010458652682862501,0.020554266700800072,0.017654792885972048,0.031955623742051964,0.011627896231359847,-0.0036023663779136683,0.0068360190164746815,0.015044571171570098,0.019478065102197073,0.049974408001854265,0.014175024443286999,0.017682082722400683,0.020661110146709794,0.011679099631794143,0.01672481295480166,0.00777310090542227,0.015047596672812302,0.010249749385549345,0.008591657036189693,0.029158641795804963,0.007692545363946701,0.02288358772576049,0.013237822437003333,0.010341191723219678,0.03576963974585334,0.01204324022980341,0.028347297439967445,0.0031530635372818416,0.003484254763811201,0.015965348689654935,0.02212423592557622,0.021734748888199373,0.018600291807175262,0.019822448844323715,0.007862854977418232,0.022346470540680397,0.01666623389741617,0.012095361232649315,0.016469141028113032,0.023689185677136182,0.025912153617792644,0.01555448016683969,0.003722884057507425,0.026658077037062577,0.020126540546921756,0.01488919319178672,0.02941774596418023,0.04890970885054502,0.006078155584142264,0.022188199808052866,0.0376173660705188,0.006025698654170908,0.018174860976127194,0.02040799453214559,0.01143587474140717,0.015053363698634081,0.01057900010143853,0.01703172303824685,0.026141647683731284,0.018049006793771527,0.009949063683847292,0.00527541229411721,0.010393337299663852,0.027256689318486904,-0.0015643062581812694,0.01631510661025537,0.04773366185305239,0.0374834436394782,0.013412558821197074,0.021432955897350725,0.020714074941776017,-0.004138207313622355,0.02213749091363848,0.021106116272698205,0.016644829255689775
2015-01-08,0.001072590172115362,-0.027354478498349044,-0.010507954219581839,-0.0007303870683950109,0.0008256766167134,0.007662919597304585,-0.012304209846258352,-0.011748610100441481,0.004537135660944713,-0.005750167735514511,0.010694722706825921,-0.012666683089609054,-0.001972949218232989,-0.017929652779743677,-0.011855258604641428,-0.012551984922860249,0.01483221539219226,-0.02233299106756048,-0.011949343903381315,-0.01538884627868109,-0.007339141524381976,0.010177843236606643,-0.019926048071886027,-0.009711937378616864,0.004904654401070241,-0.012408347559658695,-0.013951146783070634,-0.0008795128878271719,-0.012950535983190292,-0.012211390853737347,-0.015346729649196145,-0.01714741823593202,0.004355319379555356,0.0019079148857743533,-0.022757983220341726,-0.013628853965052645,-0.01738685077611457,0.003482271372717838,-0.01103247460318213,-0.0134759020950167,-0.013263486607241415,0.0018847734002036542,-0.012743761529503628,-0.012187407189956478,-0.005628074218624324,-0.0046138339252495,-0.016271360029640913,-0.008405165588680319,-0.004158214032261798,-0.008829877074316261,-0.015457687836720302,0.004028351629959737,-0.0004609550193394041,-0.006771277733451098,0.004615462640110479,-0.009330659035057365,-0.0026524871713408116,-0.0012078296835469349,-0.0054951490848407225,-0.0336277825877942,0.015436403472517624,-0.0029850927109049685,-0.01239075103130205,-0.0039921015000519144,0.007925528293358797,-0.018801629106854012,0.0005601979547902314,-0.009360238430407342,-0.017936815535452344,-0.014823295654175506,-0.008901533876794598,0.016669438418935645,0.001007374964150376,-0.01643021428845104,-0.012379951763823116,-0.001409917565836416
2015-01-09,-0.02464083547791951,-0.0003041217727198786,0.00840721784660925,-0.010051191610390364,-0.02392694575503662,0.0,0.0031466846007548455,-0.018590241168821242,-0.005269474311499378,-0.012126785591224265,-0.016587100110816766,-0.010174834359189644,-0.005093321750317514,-0.01766768706964883,-0.006586513873598987,-0.007961480107631314,0.004092310226736284,-0.007877505708138166,-0.008670844710452208,-0.00558135751877431,-0.007393402753536726,0.009355537591070995,-0.021532363616852623,-0.0023355558620780092,0.0022282458002700345,-0.00877989485015973,-0.002081174101286609,-0.009784077359808574,-0.007296066817757407,-0.00730961079395076,-0.012169478586151583,-0.0044813351476425956,-0.01678048017435585,-0.004352498918283154,0.00890818655423442,-0.0034307152852759426,-0.008594539588219763,-0.03007099840963401,-0.009062970980571627,-0.002210855709308679,-0.007293245106438473,-0.03035241763702723,-0.012790207998365055,-0.0021457609842758796,-0.013120613463752151,-0.004156501948852975,-0.013828747819292664,-0.012502464183555273,-0.055770811859548464,-0.002531705540721685,-0.03176537000434754,-0.012537647171169786,-0.0027654447702376572,-0.004131299493442375,0.0036751076947252326,-0.0036562022310181463,0.003989071398153188,-0.011421717618196547,0.003771612422820203,-0.009841790835291908,-0.021071537440564447,0.002694294204208525,-0.005165749271573428,-0.009633745926784676,0.000683701210159926,-0.021532914950603166,-0.008955034145447516,-0.01127992755660967,-0.008783994403269713,-0.0019575020473582283,0.006843318313065838,-0.016930630830706006,0.01509615670975295,-0.011959139565187571,0.007498480599150481,-0.019217910965241503
2015-01-12,0.008878879829674391,-0.028803444709975645,-0.016100500920474548,-0.011445231987773252,-0.013947825063097663,0.011406832731696515,-0.006913726674453224,0.0114272047823194,-0.012108416156394797,-0.002266208496628064,-0.005622638364643051,-0.0030169293538794273,0.002292313839900695,-0.013788785760505351,0.0030267926294527125,0.0023604404262005385,-0.007860202764046642,-0.007145750411603258,-0.00598458069074248,-0.01003393466473057,0.004157268159083127,0.0017831068273388428,-0.015866661844197716,0.005149184724212219,0.007728078777883951,-0.0003055546706796086,-0.005004129307653926,-0.03952158704829478,0.007370048170587173,0.009536251412853192,-0.0007561289413143824,-0.006607587886231725,0.0023652075522686555,-0.002732721658863513,-0.0073261918332157006,0.0017209639749058425,0.0001700516906353311,-0.016396022546958156,-0.00023463503737086722,-0.006884401112556282,-0.0005763967187454311,-0.009701079235780452,0.0022792290318869313,-0.0019351743795886778,-0.003519502691343157,-0.0017649919216382592,-0.009348204242010993,-0.005150160392661918,-0.025900086535407985,0.003948439339593657,0.015556754615403401,-0.0015235243873665816,-0.007857729262635837,-0.000725798936923927,-0.010070159565391479,0.004226090207548161,0.0006020033230582644,-0.008155484618516007,-0.0009613999009007168,0.0007099114663937645,-0.004459319495440095,0.0,-0.003560838427905888,-0.0012448806128154688,0.00683288301739382,0.010088497728839352,-0.006212511237236984,0.005070038821761047,-0.018776847231661176,0.002922830553506728,0.0021236318488662143,-0.008521071683666004,0.0022305293872739718,-0.0038425610305626856,-0.007886852222256824,-0.0036533436414096787
2015-01-13,-0.00381055440202982,0.004890330131971821,-0.00739764166827972,-0.0007471589170328086,-0.013287850161624926,-0.011278184369081234,0.0001291965680225715,-0.00498748937494764,-0.003217390765638428,-0.007192800825410295,0.007896716254920166,-0.024206965122217206,-0.006022556422978442,-0.02492417817874526,-0.006408465219614801,-0.005449758002984639,-0.003814256320886722,-0.0193918980409028,-0.0034736241835636728,-0.012615652225163032,-0.012420103727106113,-0.006405999862721945,-0.0028795505202906524,0.0068695795798234816,-0.010085161019559141,-0.01863738306242768,-0.0033529165249734927,0.021088494651276157,0.0094521749173897,0.00823029401550146,-0.025415278143856912,-0.010508144609981285,-0.00644100949798565,-0.004109088850924314,0.026262288286992064,-0.007254571160427048,-0.03450044077223258,-0.006667733324712377,-0.0016417471499047265,-0.007251046953072993,0.005477416398441681,-0.006661548466859291,-0.0010769274551662988,-0.013896294586830726,-0.0022236012725259657,0.007235342563275404,-0.022758457599748816,-0.008628262180977675,-0.025616034132813326,0.006180164765447138,0.0013899247721127495,0.0040691414134361725,0.003028446638036142,0.003321316443000377,0.00123306662989342,-0.003433410360492939,0.00385114287030075,-0.010277909582734557,-0.007171693653474143,-0.03405475728748808,-0.002470972096833779,-0.0047769949816856005,-0.013847499808548491,-0.01667463066753705,0.0033933231033269617,-0.05659733676235856,-0.0015150769427820787,0.0025228545258006996,-0.004202629691835491,-0.020016915399885038,-0.004450803394693614,-0.005576532837602288,0.012736982488355864,-0.01157164627438001,-0.03023195883430363,-0.0028892944350923377
2015-01-14,-0.027140378069159032,-0.01271589096730652,-0.00745245406115147,-0.01457726913480939,0.013466794914607672,-0.04182514400300241,-0.020881859358059085,-0.02155010661563239,-0.02843526811471153,-0.009914685931450173,-0.020021352634120748,-0.013667129455551152,-0.001840890092940417,-0.052369324785857985,-0.009544240231501133,-0.001623633346449882,-0.01413838266878198,-0.03710534794239129,-0.012298878390146872,0.0,-0.03737990256646195,-0.018266615968294042,-0.011838242392911535,0.008325756966206077,0.0012735662665257497,-0.002645992012582088,-0.008410334001279884,-0.018739030986163696,0.0018366987407518742,-0.0037949103287274744,-0.009654323743941706,-0.015880934016241355,-0.00789455853940646,-0.004401659800528757,-0.020509584448382023,-0.014519110252624756,-0.03203646013510253,0.020137471262348328,-0.004229325678443585,-0.0009632295185129092,-0.000286893832456947,0.008284161260744272,-0.01449809704460625,-0.0017480359618721186,-0.02923423251785573,-0.012132765843456239,-0.017892689338156353,-0.010444047951565283,-0.024958497955290482,-0.0038156655113447124,-0.0014803364378535022,-0.007092107097046441,-0.009986577963723708,0.0,-0.0024630960981825156,-0.0014443665086155688,-0.007192553711388605,-0.011631351350094299,0.0,-0.020565478790931513,-0.03576392186316002,-0.002100389107070666,-0.014344030693938414,-0.01640262430476902,-0.013188936522033234,-0.004255528597720826,-0.006071186209834711,0.010935659916128992,-0.005028737278735984,-0.009508428539218516,0.0027678317774655348,-0.03741817281648174,0.015506748295174289,-0.010341609208471159,0.008890323558206292,-0.008691628200178547
2015-01-15,-0.007769924645943949,0.02623637373795429,0.012286645916193217,0.018206867372515534,0.006000785923372831,-0.051587252780272874,0.042851699797493925,0.013207865973644317,0.021041003801903102,0.009436107135821992,0.024674476439161097,0.0018634628781952767,0.004917803462001213,0.011842334710535196,0.01641135431213203,0.011044889975529992,0.005974961967763814,0.008045866102514898,-0.005455570183805825,0.0029425524953028415,0.027762583401673036,0.009850796411712492,0.023863152347331384,0.0011462736983685051,0.008797147955787787,0.008115835545277061,0.0004241308780181807,0.033983736979690704,0.012535117589452582,0.012797221859313979,-0.007059129221991478,0.030789564028749883,0.016626721814693157,0.007184045334478473,0.01191887426692495,0.015123323526972321,0.017093973857101874,0.014356275644840322,0.0035392577682575865,-0.007551883731553133,0.013478462996537433,0.011737126749045368,0.01884498413814195,0.001203996866306456,0.015260050326526331,0.01858458843699906,0.008964601763259417,0.016710996636813524,-0.010580157212571328,0.011023904474591006,0.04194459828768693,0.01836731654562951,0.0206429616600452,0.006413603126278478,0.012345688922514197,0.015468139086515675,-0.0014490606215631363,-0.0012610868066833536,0.023167494125191812,0.008624092424124319,0.01814390151504308,0.016235816291986893,0.022518150127640357,0.009344968077476201,-0.0013708186004666167,0.006254228739435819,0.017178583837625494,0.012540721960786483,0.009927563781163995,0.007189993433214914,0.018895761047067472,0.01595016143701411,0.013706717700732174,0.0181385624090864,-0.006981257241292171,0.02428085024004578
