Date,AAPL,ABBV,ABT,ADI,AMAT,AMD,AMGN,AMZN,ANET,APH,AVGO,AXP,BA,BAC,BLK,BRK-B,BX,C,CAT,COST,CRM,CSCO,CVX,DE,DIS,ETN,GE,GILD,GOOG,GOOGL,GS,HD,IBM,INTC,ISRG,JNJ,JPM,KLAC,KO,LIN,LLY,LRCX,MA,MCD,META,MRK,MS,MSFT,MU,NEE,NFLX,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,RTX,SCHW,STX,T,TJX,TMO,TMUS,TSLA,TXN,UNH,UNP,V,VZ,WDC,WELL,WFC,WMT,XOM
2015-12-29,24.49457550048828,38.591705322265625,37.52653884887695,46.88260269165039,17.123504638671875,3.0,121.3147430419922,34.69850158691406,4.918749809265137,12.136444091796877,11.285655975341797,60.77941131591797,132.1484375,13.801167488098145,266.3654479980469,134.13999938964844,18.669618606567383,39.18440628051758,53.92519760131836,136.4844970703125,78.29057312011719,20.18299865722656,58.91176986694336,65.5442886352539,98.69957733154295,42.10326385498047,132.27386474609375,72.25543975830078,38.5138053894043,39.37259292602539,148.78721618652344,104.66504669189452,86.90132141113281,28.008729934692383,61.48555755615234,78.44781494140625,50.68582534790039,58.44791412353516,31.703414916992188,87.27838897705078,72.5258560180664,7.00337028503418,93.60050201416016,93.59976196289062,106.4248275756836,37.09095764160156,24.256948471069336,49.403018951416016,13.985618591308594,20.117507934570312,11.911999702453612,0.821497917175293,31.64768409729004,74.38456726074219,19.90421485900879,60.15547180175781,53.89611053466797,38.142616271972656,48.13079452514648,29.498018264770508,23.285236358642575,12.664135932922363,31.09659576416016,138.85214233398438,38.57468032836914,15.812666893005373,42.77626800537109,101.29328155517578,62.79656219482422,73.69810485839844,27.13120651245117,39.65868377685547,46.6157112121582,41.48656463623047,17.081518173217773,50.7441291809082
2015-12-30,24.17470359802246,38.81889724731445,37.07609939575195,46.2608757019043,16.85677719116211,2.9800000190734863,120.46630859375,34.45349884033203,4.921875,12.018370628356934,11.24217414855957,60.44340133666992,131.3053741455078,13.61746883392334,265.1639709472656,133.25999450683594,18.384965896606445,38.681453704833984,53.53550338745117,136.52650451660156,77.99490356445312,20.00857162475586,58.16286849975586,65.42609405517578,98.0174789428711,41.7145881652832,131.30125427246094,71.41658020019531,38.23608016967773,39.19108200073242,147.5549774169922,104.39105987548828,86.6277847290039,27.65309715270996,61.38999938964844,78.25930786132812,50.32307815551758,58.27233123779297,31.60187339782715,86.25845336914062,72.48383331298828,6.953067302703857,92.8026885986328,93.1008758544922,105.39292907714844,37.028358459472656,24.01848030090332,49.1933479309082,13.810067176818848,20.16748809814453,11.67099952697754,0.8144240975379944,31.54514503479004,74.16459655761719,19.855712890625,59.93837356567383,53.66691970825195,37.790260314941406,47.94770812988281,29.22553825378418,23.30404281616211,12.595250129699709,30.92326545715332,138.68711853027344,38.209320068359375,15.87266731262207,42.131126403808594,100.53240966796876,62.430782318115234,72.89794158935547,26.87833976745605,39.67816925048828,46.486427307128906,41.18642425537109,17.10093116760254,50.0710334777832
2015-12-31,23.71066665649414,38.45539474487305,36.7812614440918,45.25468063354492,16.598947525024414,2.869999885559082,119.7581024169922,33.79449844360352,4.864999771118164,11.859427452087402,11.07282257080078,59.91788482666016,129.6731414794922,13.441763877868652,263.977783203125,132.0399932861328,18.0941162109375,38.274688720703125,52.96656036376953,135.5111846923828,77.26561737060547,19.73965835571289,58.07894134521485,64.38772583007812,96.85611724853516,41.27833557128906,131.72412109375,70.7385025024414,37.6350212097168,38.58162689208984,146.11192321777344,103.52995300292967,85.5584487915039,27.226327896118164,60.68444442749024,77.45996856689453,49.89987182617188,57.98803329467773,31.159423828125,85.60637664794922,70.8525161743164,6.888018608093262,91.38533020019533,92.0952606201172,103.84506225585938,36.72936248779297,23.70548820495605,48.46825408935547,13.810067176818848,19.97140312194824,11.437999725341797,0.8039358854293823,31.21193122863769,73.26273345947266,19.57076072692871,59.44431686401367,53.02157974243164,37.47541427612305,47.53701019287109,28.944278717041016,22.978107452392575,12.475607872009276,30.72826194763184,137.70657348632812,37.61319732666016,16.000667572021484,41.11834716796875,99.45034790039062,62.18424606323242,72.15361785888672,26.5622673034668,39.0026969909668,46.28911972045898,40.78873825073242,16.995576858520508,49.96846389770508
2016-01-04,23.73094749450684,37.39727783203125,35.159637451171875,44.5347900390625,16.42113494873047,2.7699999809265137,116.8144989013672,31.84950065612793,4.837500095367432,11.550625801086426,10.853880882263184,58.22933578491211,126.00511169433594,13.12229061126709,258.2257080078125,130.75,17.91466522216797,37.81613159179688,52.989933013916016,133.86660766601562,75.60005950927734,19.34413146972656,57.36230850219727,64.22733306884766,94.92046356201172,41.42110061645508,129.86351013183594,68.51543426513672,36.78995132446289,37.66073226928711,143.6068878173828,102.60619354248048,84.52023315429688,26.862781524658203,60.82110977172852,75.77082824707031,48.4011344909668,57.43616485595703,30.753250122070312,84.99607849121094,69.68370819091797,6.741447448730469,88.9918212890625,91.65870666503906,101.42408752441406,36.4929313659668,23.45956802368164,47.87418365478516,13.975866317749023,19.909889221191406,10.996000289916992,0.7895451188087463,30.67142868041992,72.41954040527344,19.370685577392575,58.665794372558594,52.47271347045898,37.57286834716797,47.28960800170898,28.109251022338867,22.733657836914062,12.45385456085205,30.693584442138672,134.6971435546875,37.44974899291992,14.894000053405762,40.76575469970703,98.45279693603516,62.79656219482422,70.4323501586914,26.36112403869629,39.2300033569336,46.53405380249024,39.70075607299805,17.039932250976562,49.65437316894531
2016-01-05,23.13626480102539,37.24147415161133,35.151451110839844,44.20756912231445,16.438913345336914,2.75,116.68910217285156,31.68950080871582,4.892499923706055,11.421201705932615,10.490763664245604,57.333377838134766,126.51631927490234,13.12229061126709,258.8923034667969,131.25,17.413429260253906,37.616432189941406,52.43659591674805,134.19384765625,75.93514251708984,19.256237030029297,57.852970123291016,64.59876251220703,93.00324249267578,41.12761306762695,129.99034118652344,69.38928985595703,36.82665252685547,37.764381408691406,141.13429260253906,102.1051788330078,84.4580307006836,26.736328125,61.328887939453125,76.0875244140625,48.48481369018555,57.477970123291016,30.86204719543457,84.7034912109375,70.72639465332031,6.7778730392456055,89.16077423095703,92.92155456542967,101.93012237548828,36.95883560180664,23.310518264770508,48.09259414672852,14.453757286071776,20.10404586791992,10.765999794006348,0.802228569984436,30.577051162719727,72.91810607910156,19.5101318359375,58.85295486450195,52.9974479675293,36.83819961547852,47.36382675170898,28.02135467529297,22.77126693725586,12.540867805480955,31.17460060119629,134.46417236328125,38.67083740234375,14.895333290100098,40.33815002441406,98.6387939453125,62.19222640991211,70.96266174316406,26.72317123413086,39.06114959716797,47.69077301025391,39.68574142456055,17.44472312927246,50.07746124267578
2016-01-06,22.683494567871094,37.24797821044922,34.85661697387695,42.32605743408203,15.763218879699709,2.509999990463257,115.61935424804688,31.63249969482422,4.595624923706055,11.15099811553955,10.168076515197754,55.741241455078125,124.50738525390624,12.84274959564209,255.94656372070312,131.3300018310547,16.887432098388672,37.06912612915039,51.61045837402344,132.9520263671875,75.18614196777344,19.05115127563477,55.56751251220703,63.87277221679688,92.50550079345705,40.389930725097656,127.9183349609375,70.11630249023438,36.878231048583984,37.65528106689453,137.6888427734375,101.0483627319336,84.03529357910156,26.143600463867188,61.47111129760742,75.70292663574219,47.78489685058594,55.6718635559082,30.695219039916992,83.85078430175781,70.28070068359375,6.379787921905518,87.79703521728516,92.29792785644533,102.1682357788086,36.45121383666992,22.72924041748047,47.21897888183594,13.868582725524902,20.03868103027344,11.767999649047852,0.7690566182136536,30.731489181518555,72.94009399414062,19.164548873901367,58.28400802612305,52.98536682128906,36.463375091552734,46.07730865478516,27.063289642333984,21.78094482421875,12.579842567443848,30.3729248046875,133.43507385253906,38.50737762451172,14.602666854858398,40.075565338134766,97.6327667236328,59.50444793701172,70.03226470947266,26.48174095153809,38.19081115722656,47.58872604370117,38.92789840698242,17.61939239501953,49.66077423095703
2016-01-07,21.72614479064941,37.13761901855469,34.02123260498047,41.24622344970703,15.300908088684082,2.2799999713897705,112.86018371582033,30.39699935913086,4.296875,10.74909496307373,9.844624519348145,55.239383697509766,119.2878189086914,12.3795166015625,244.76014709472656,129.47999572753906,16.324312210083008,35.17573928833008,49.83346557617188,129.90611267089844,73.2249526977539,18.61167335510254,53.598419189453125,63.30713272094727,91.71281433105467,39.446022033691406,122.50555419921876,67.28507995605469,36.02375411987305,36.74629592895508,133.45693969726562,98.1675033569336,82.59916687011719,25.16360664367676,59.655555725097656,74.82066345214844,45.852500915527344,55.1367073059082,30.187509536743164,81.7524185180664,68.45598602294922,6.219339370727539,86.18875122070312,90.16199493408205,97.15755462646484,36.13134002685547,21.59651756286621,45.57659149169922,13.32242202758789,20.127117156982425,11.456000328063965,0.7385673522949219,30.062278747558597,71.53968811035156,19.0372314453125,57.77498626708984,52.62349319458008,34.5892333984375,45.4736328125,25.64815902709961,21.649316787719727,12.376699447631836,30.329578399658203,130.38682556152344,38.94966506958008,14.376667022705078,38.78522872924805,94.75849151611328,58.11287307739258,68.65524291992188,26.33630752563477,37.560794830322266,46.227874755859375,37.817378997802734,18.02972221374512,48.86589813232422
2016-01-08,21.841035842895508,36.12495803833008,33.308692932128906,40.886268615722656,14.92750072479248,2.140000104904175,111.18548583984376,30.352500915527344,4.304375171661377,10.587884902954102,9.779783248901367,55.05769348144531,116.57939910888672,12.13991355895996,238.5970764160156,128.3300018310547,15.779755592346191,34.11809158325195,49.32686614990234,127.63223266601562,72.1704330444336,18.150230407714844,53.02382659912109,62.26874542236328,91.4823760986328,39.00182342529297,120.30667114257812,67.42491149902344,35.43260192871094,36.24592971801758,132.9056854248047,96.99325561523438,81.83448028564453,24.90279769897461,59.61555480957031,74.02132415771484,44.825439453125,54.5513916015625,30.107715606689453,81.8025894165039,68.32144927978516,6.112664222717285,84.54283905029297,90.02168273925781,96.5721664428711,35.51942443847656,21.149377822875977,45.71635055541992,13.000579833984377,20.21746635437012,11.138999938964844,0.722713053226471,29.727678298950195,71.27569580078125,18.79472541809082,56.86920166015625,52.29780197143555,34.39432907104492,44.73140335083008,25.489952087402344,20.395734786987305,12.387779235839844,29.00356101989746,130.2412567138672,38.34392929077149,14.06666660308838,37.77996444702149,93.12692260742188,58.73311614990234,67.8085708618164,26.08032989501953,35.97600555419922,46.32993698120117,37.18709182739258,17.61661720275879,47.87872314453125
2016-01-11,22.194684982299805,34.97595977783203,33.35783386230469,41.85974884033203,14.829694747924805,2.3399999141693115,108.95751190185548,30.886999130249023,4.250625133514404,10.506142616271973,9.76758098602295,55.42109298706055,116.7767105102539,12.22776985168457,239.0157470703125,128.36000061035156,15.25376033782959,34.65061950683594,47.90840148925781,129.8221893310547,72.12113952636719,18.509132385253903,52.14578628540039,62.59799575805664,92.0999526977539,38.9859504699707,120.85636138916016,67.45985412597656,35.50996398925781,36.35304260253906,134.3568115234375,98.46499633789062,82.8292007446289,25.33747673034668,59.95333480834961,73.57640075683594,44.75697326660156,54.77717208862305,30.158493041992188,82.29580688476562,67.49740600585938,6.153425693511963,85.19181060791016,90.96491241455078,96.7507553100586,35.63763427734375,21.2089958190918,45.69013214111328,12.22034740447998,20.29627990722656,11.496999740600586,0.7239328026771545,29.976486206054688,71.44438171386719,18.837158203125,57.39321517944336,53.781494140625,34.536746978759766,44.7808837890625,25.261415481567383,19.64985656738281,12.539213180541992,29.38056182861328,130.9402313232422,38.15162658691406,13.856666564941406,38.41763305664063,92.63661193847656,59.488525390625,68.77622985839844,26.23158836364746,34.29378890991211,46.64293670654297,37.584774017333984,17.805156707763672,47.2376708984375
2016-01-12,22.51680374145508,35.59914016723633,33.955711364746094,42.25242614746094,14.891937255859377,2.390000104904175,111.2445297241211,30.894500732421875,4.15500020980835,10.76953125,9.910993576049805,55.72393798828125,118.31028747558594,12.22776985168457,243.10118103027344,128.8000030517578,15.575553894042969,34.67279815673828,48.00971984863281,130.9466094970703,73.38262939453125,18.56772804260254,53.03673553466797,62.91037368774414,93.5194091796875,39.62052917480469,121.11006927490234,67.8792953491211,36.00788879394531,36.96151351928711,134.34063720703125,99.80364227294922,82.6240234375,25.827472686767575,60.23555755615234,74.08164978027344,44.85587692260742,54.97782516479492,30.550159454345703,83.50801849365234,67.60673522949219,6.195924282073975,86.00064849853516,91.54956817626952,98.59626007080078,35.99228286743164,21.2089958190918,46.10948944091797,12.405651092529297,20.257837295532227,11.657999992370604,0.7361283302307129,30.345401763916016,71.57633972167969,18.79472541809082,57.2734489440918,53.73326873779297,34.87409973144531,44.7808837890625,25.700899124145508,19.78774070739746,12.52074909210205,29.865907669067383,132.96913146972656,38.51700973510742,13.998000144958496,38.657691955566406,94.90221405029295,60.64951705932617,69.55776977539062,26.13849830627441,34.00800704956055,46.28911972045898,38.53770065307617,17.638797760009766,48.20563507080078
2016-01-13,21.937898635864254,33.57221603393555,33.197479248046875,40.98444366455078,14.402950286865234,2.25,107.31234741210938,29.090499877929688,4.044374942779541,10.56971836090088,9.406749725341797,54.38275146484375,114.9022979736328,11.900311470031738,236.1396942138672,126.25,15.130000114440918,33.42287063598633,47.45635986328125,127.64060974121094,71.30315399169922,18.018383026123047,52.50733184814453,61.8128776550293,90.77264404296876,38.41484832763672,119.41858673095705,64.69154357910156,34.74276351928711,35.68357467651367,128.8927459716797,95.03618621826172,81.5484848022461,25.218929290771484,60.57110977172852,73.16165924072266,43.62340927124024,54.166751861572266,30.35433006286621,81.93634033203125,66.6817626953125,5.991242408752441,83.88446807861328,89.74102783203125,94.69686889648438,35.22737121582031,20.038997650146484,45.113563537597656,11.761964797973633,20.11173820495605,10.656000137329102,0.7136884331703186,29.23866081237793,70.75514221191406,18.41275978088379,56.77938461303711,53.2628288269043,34.55924606323242,43.95454025268555,24.3560848236084,19.474349975585938,12.461655616760254,29.332895278930664,129.86260986328125,37.35359954833984,13.354000091552734,37.37485504150391,92.34071350097656,58.72516632080078,68.0132827758789,25.684738159179688,32.46868896484375,45.30250549316406,37.31464385986328,17.167470932006836,48.49411392211914
