Date,Ticker,Open,High,Low,Close,AdjClose,Volume
2015-01-02,GS,195.3000030517578,195.72999572753906,192.6999969482422,194.41000366210938,155.55520629882812,1877700
2015-01-05,GS,193.05999755859375,194.0399932861328,187.47999572753906,188.33999633789062,150.69830322265625,3413200
2015-01-06,GS,188.3000030517578,188.66000366210938,183.92999267578125,184.52999877929688,147.64979553222656,3429200
2015-01-07,GS,186.85000610351562,187.99000549316406,185.77000427246094,187.27999877929688,149.8501739501953,1896800
2015-01-08,GS,189.35000610351562,190.82000732421875,189.25,190.27000427246094,152.24258422851562,1962500
2015-01-09,GS,190.47999572753906,191.30999755859375,186.9600067138672,187.35000610351562,149.90615844726562,1980700
2015-01-12,GS,187.36000061035156,187.52999877929688,184.11000061035156,185.07000732421875,148.08187866210938,2084200
2015-01-13,GS,186.5800018310547,189.3800048828125,183.3699951171875,184.92999267578125,147.96990966796875,2745300
2015-01-14,GS,181.17999267578125,182.50999450683594,178.10000610351562,180.22999572753906,144.20921325683594,5204700
2015-01-15,GS,180.17999267578125,181.60000610351562,177.5,178.49000549316406,142.8169708251953,3146000
2015-01-16,GS,176.72999572753906,180.10000610351562,174.05999755859375,177.22999572753906,141.80880737304688,5124100
2015-01-20,GS,177.57000732421875,178.3300018310547,174.22999572753906,175.6300048828125,140.528564453125,3606600
2015-01-21,GS,174.5500030517578,178.38999938964844,172.82000732421875,177.14999389648438,141.7447509765625,3737000
2015-01-22,GS,178.80999755859375,182.58999633789062,177.25,182.0399932861328,145.65744018554688,6228200
2015-01-23,GS,181.42999267578125,182.97999572753906,180.4199981689453,180.49000549316406,144.417236328125,3123800
2015-01-26,GS,178.72000122070312,180.99000549316406,178.05999755859375,180.4199981689453,144.36122131347656,2736500
2015-01-27,GS,177.24000549316406,178.63999938964844,176.3000030517578,176.49000549316406,141.2166748046875,3335600
2015-01-28,GS,177.72999572753906,177.97000122070312,172.97000122070312,173.0500030517578,138.4642333984375,3017300
