Date,Ticker,Open,High,Low,Close,AdjClose,Volume
2015-01-02,CRM,59.900001525878906,60.43000030517578,58.5099983215332,59.2400016784668,58.382843017578125,2796400
2015-01-05,CRM,58.599998474121094,59.2400016784668,57.84000015258789,58.16999816894531,57.32832336425781,3688200
2015-01-06,CRM,58.18000030517578,58.54999923706055,56.54999923706055,57.20000076293945,56.37236022949219,3174900
2015-01-07,CRM,57.790000915527344,57.95000076293945,56.599998474121094,56.93000030517578,56.106266021728516,4284300
2015-01-08,CRM,57.33000183105469,58.779998779296875,57.16999816894531,58.59000015258789,57.74224853515625,3756600
2015-01-09,CRM,59.15999984741211,59.5,57.77000045776367,58.15999984741211,57.3184700012207,6875300
2015-01-12,CRM,58.45000076293945,58.599998474121094,57.52000045776367,57.72999954223633,56.894691467285156,2724500
2015-01-13,CRM,58.38999938964844,59.540000915527344,57.29999923706055,57.970001220703125,57.13121795654297,3509100
2015-01-14,CRM,57.40999984741211,57.779998779296875,56.380001068115234,57.25,56.4216423034668,3098400
2015-01-15,CRM,57.150001525878906,57.540000915527344,55.029998779296875,55.11000061035156,54.31260681152344,4821000
2015-01-16,CRM,54.959999084472656,56.720001220703125,54.95000076293945,56.63999938964844,55.820465087890625,3236700
2015-01-20,CRM,56.70000076293945,57.560001373291016,55.810001373291016,57.290000915527344,56.4610595703125,6521500
2015-01-21,CRM,56.9900016784668,58.54999923706055,56.84000015258789,57.709999084472656,56.8749885559082,3544900
2015-01-22,CRM,57.90999984741211,58.459999084472656,57.16999816894531,58.0,57.160789489746094,5481500
2015-01-23,CRM,58.0,59.04999923706055,57.779998779296875,58.619998931884766,57.77181625366211,3887300
2015-01-26,CRM,58.529998779296875,59.97999954223633,58.400001525878906,59.779998779296875,58.9150276184082,4753200
2015-01-27,CRM,58.900001525878906,58.900001525878906,57.2400016784668,57.790000915527344,56.95382308959961,4150700
2015-01-28,CRM,58.43000030517578,58.5,56.349998474121094,56.349998474121094,55.5346565246582,4683400
2015-01-29,CRM,56.79999923706055,58.2599983215332,55.849998474121094,58.099998474121094,57.25933837890625,4424500
2015-01-30,CRM,57.5,58.13999938964844,56.369998931884766,56.45000076293945,55.633209228515625,3817400
2015-02-02,CRM,56.880001068115234,57.33000183105469,55.45000076293945,57.279998779296875,56.45120620727539,3495200
2015-02-03,CRM,57.65999984741211,58.65999984741211,57.22999954223633,58.61000061035156,57.761962890625,3474200
2015-02-04,CRM,58.439998626708984,59.470001220703125,58.209999084472656,58.9900016784668,58.13645935058594,3013100
2015-02-05,CRM,58.95000076293945,59.47999954223633,58.7599983215332,59.2599983215332,58.402549743652344,2513000
2015-02-06,CRM,59.2599983215332,59.70000076293945,58.650001525878906,59.16999816894531,58.31386184692383,2714200
2015-02-09,CRM,58.849998474121094,58.97999954223633,57.81999969482422,57.97999954223633,57.141075134277344,2879000
2015-02-10,CRM,58.5,59.16999816894531,58.220001220703125,58.790000915527344,57.93935775756836,3093700
2015-02-11,CRM,58.81999969482422,59.099998474121094,58.61000061035156,58.79999923706055,57.94920349121094,3413700
2015-02-12,CRM,59.290000915527344,61.34000015258789,59.220001220703125,61.2599983215332,60.37361526489258,5284800
2015-02-13,CRM,61.25,63.220001220703125,61.099998474121094,62.849998474121094,61.94060516357422,5107000
2015-02-17,CRM,62.58000183105469,62.61000061035156,61.83000183105469,62.06999969482422,61.17189025878906,3447200
2015-02-18,CRM,62.400001525878906,63.0,62.290000915527344,63.0,62.088436126708984,2534300
2015-02-19,CRM,62.59000015258789,63.029998779296875,62.0099983215332,62.810001373291016,61.90118408203125,2320900
2015-02-20,CRM,62.779998779296875,63.75,62.5099983215332,63.7400016784668,62.81773376464844,3473800
